timestamp,pitch_deg,roll_deg,Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m)
2025-09-09 15:17:13.556914,-20.378503828565513,-2.7240308772000086,2.5040404240970333,-10.982806498020075,-29.383296236709754,1.2775091335913598,-0.5124444219409977,0.05483174745748515
2025-09-09 15:17:13.577642,-19.06754173789929,-2.7772833545144566,2.7434380952809563,-10.028691012951443,-29.59125414456617,0.8725533617900828,-0.36434373702935996,0.10202853044105414
2025-09-09 15:17:13.598370,-19.569819313502997,-2.448464747631416,2.949392865572811,-10.309636449505005,-29.33146329031867,1.1624017092174475,-0.2818918806990367,0.1778129801182883
2025-09-09 15:17:13.619098,-20.66675741467615,-2.6618634635982175,2.68109774589539,-10.9868621826172,-29.3406982421875,1.35072422027588,-0.318505257368088,0.190321654081345
2025-09-09 15:17:13.639826,-20.62014809947404,-2.897089455152871,2.687111570060871,-10.914220902920988,-29.385237619214056,1.3490576780804275,-0.31725035639542837,0.18778812876956713
2025-09-09 15:17:13.660554,-19.072960715345342,-1.8692784599958758,2.738551542613934,-10.14256736354225,-29.86231331137986,1.3283328775782,-0.30509882388559256,0.1573268812217277
2025-09-09 15:17:13.681282,-19.332657035084832,-3.1037798026774928,2.4596843047906147,-10.295957205972158,-29.83313807800701,1.261386652532877,-0.3328992508856056,0.08398474097331399
2025-09-09 15:17:13.702010,-19.091369645339668,-2.7640208008557554,2.691715068684572,-9.861323503089114,-29.55612322231547,1.0888681416396646,-0.3035430721495247,0.02620229520854939
2025-09-09 15:17:13.722738,-18.8393849283713,-3.2285058832809064,2.8152122396362245,-9.697733670220105,-29.9265763035047,0.924368345777936,-0.2940889754805378,0.004131746135260004
2025-09-09 15:17:13.743466,-17.52154109184799,-2.6991824631154038,2.711138036220253,-9.264572464179173,-30.07340651147385,0.8339515617956326,-0.35365208986674035,0.07267997384727609
2025-09-09 15:17:13.764194,-18.183450286812292,-2.8054791046559338,2.71305615790422,-9.518924034378204,-30.28008762276806,1.0949958596201823,-0.42164996660572107,0.17954775061868578
2025-09-09 15:17:13.784922,-18.447974017783498,-2.61450596930629,2.4773099583087435,-9.525634929375393,-30.337068208549677,1.1753758101127618,-0.4564876888562611,0.18240359014926177
2025-09-09 15:17:13.805650,-17.96010272236421,-2.0522130372356227,2.6554191944823557,-9.356854097009812,-30.365481593258014,1.147477778327499,-0.42318130412620103,0.15460083814575698
2025-09-09 15:17:13.826378,-18.518291095330838,-2.956526248665238,2.74384069442749,-9.74287033081055,-30.6927757263184,1.13272631168365,-0.398663878440857,0.122729159891605
2025-09-09 15:17:13.847106,-18.31936033792756,-2.8427210713714994,2.74384069442749,-9.74287033081055,-30.6927757263184,1.13272631168365,-0.398663878440857,0.122729159891605
