# OpenScale raw session
# started_at_utc,2026-06-09T09:52:05.837219+00:00
# started_at_unix,1780998725.837219
# port,/dev/ttyUSB0
# baudrate,115200
timestamp_unix,timestamp_utc,elapsed_s,raw_text,value_kg,unit,is_numeric
1780998727.353585,2026-06-09T09:52:07.353585+00:00,1.516367,"-0.006,kg,",-0.006000,kg,1
1780998727.385598,2026-06-09T09:52:07.385598+00:00,1.548379,"0.004,kg,",0.004000,kg,1
1780998727.401740,2026-06-09T09:52:07.401740+00:00,1.564521,"-0.001,kg,",-0.001000,kg,1
1780998727.433631,2026-06-09T09:52:07.433631+00:00,1.596412,"0.004,kg,",0.004000,kg,1
1780998727.465626,2026-06-09T09:52:07.465626+00:00,1.628407,"0.002,kg,",0.002000,kg,1
1780998727.481638,2026-06-09T09:52:07.481638+00:00,1.644419,"0.001,kg,",0.001000,kg,1
1780998727.513738,2026-06-09T09:52:07.513738+00:00,1.676520,"0.005,kg,",0.005000,kg,1
1780998727.529717,2026-06-09T09:52:07.529717+00:00,1.692499,"-0.000,kg,",-0.000000,kg,1
1780998727.561837,2026-06-09T09:52:07.561837+00:00,1.724618,"-0.001,kg,",-0.001000,kg,1
1780998727.577742,2026-06-09T09:52:07.577742+00:00,1.740523,"-0.004,kg,",-0.004000,kg,1
1780998727.609757,2026-06-09T09:52:07.609757+00:00,1.772538,"0.003,kg,",0.003000,kg,1
1780998727.625755,2026-06-09T09:52:07.625755+00:00,1.788536,"0.003,kg,",0.003000,kg,1
1780998727.657810,2026-06-09T09:52:07.657810+00:00,1.820591,"0.001,kg,",0.001000,kg,1
1780998727.689887,2026-06-09T09:52:07.689887+00:00,1.852668,"0.009,kg,",0.009000,kg,1
1780998727.706679,2026-06-09T09:52:07.706679+00:00,1.869460,"0.001,kg,",0.001000,kg,1
1780998727.737861,2026-06-09T09:52:07.737861+00:00,1.900642,"0.005,kg,",0.005000,kg,1
1780998727.754035,2026-06-09T09:52:07.754035+00:00,1.916816,"0.002,kg,",0.002000,kg,1
1780998727.785919,2026-06-09T09:52:07.785919+00:00,1.948701,"0.001,kg,",0.001000,kg,1
1780998727.802927,2026-06-09T09:52:07.802927+00:00,1.965708,"0.001,kg,",0.001000,kg,1
1780998727.833953,2026-06-09T09:52:07.833953+00:00,1.996735,"-0.004,kg,",-0.004000,kg,1
1780998727.852062,2026-06-09T09:52:07.852062+00:00,2.014843,"0.004,kg,",0.004000,kg,1
1780998727.881988,2026-06-09T09:52:07.881988+00:00,2.044769,"0.002,kg,",0.002000,kg,1
1780998727.914124,2026-06-09T09:52:07.914124+00:00,2.076905,"0.004,kg,",0.004000,kg,1
1780998727.930065,2026-06-09T09:52:07.930065+00:00,2.092846,"0.092,kg,",0.092000,kg,1
1780998727.962479,2026-06-09T09:52:07.962479+00:00,2.125260,"0.162,kg,",0.162000,kg,1
1780998727.978069,2026-06-09T09:52:07.978069+00:00,2.140851,"0.201,kg,",0.201000,kg,1
1780998728.010593,2026-06-09T09:52:08.010593+00:00,2.173374,"0.226,kg,",0.226000,kg,1
1780998728.026085,2026-06-09T09:52:08.026085+00:00,2.188867,"0.290,kg,",0.290000,kg,1
1780998728.058458,2026-06-09T09:52:08.058458+00:00,2.221239,"0.335,kg,",0.335000,kg,1
1780998728.090126,2026-06-09T09:52:08.090126+00:00,2.252907,"0.379,kg,",0.379000,kg,1
1780998728.110332,2026-06-09T09:52:08.110332+00:00,2.273113,"0.393,kg,",0.393000,kg,1
1780998728.138182,2026-06-09T09:52:08.138182+00:00,2.300963,"0.403,kg,",0.403000,kg,1
1780998728.154182,2026-06-09T09:52:08.154182+00:00,2.316963,"0.444,kg,",0.444000,kg,1
1780998728.186239,2026-06-09T09:52:08.186239+00:00,2.349020,"0.498,kg,",0.498000,kg,1
1780998728.202232,2026-06-09T09:52:08.202232+00:00,2.365013,"0.536,kg,",0.536000,kg,1
1780998728.234259,2026-06-09T09:52:08.234259+00:00,2.397041,"0.564,kg,",0.564000,kg,1
1780998728.266812,2026-06-09T09:52:08.266812+00:00,2.429593,"0.601,kg,",0.601000,kg,1
1780998728.282308,2026-06-09T09:52:08.282308+00:00,2.445089,"0.647,kg,",0.647000,kg,1
1780998728.314742,2026-06-09T09:52:08.314742+00:00,2.477523,"0.660,kg,",0.660000,kg,1
1780998728.330352,2026-06-09T09:52:08.330352+00:00,2.493134,"0.687,kg,",0.687000,kg,1
1780998728.364044,2026-06-09T09:52:08.364044+00:00,2.526825,"0.734,kg,",0.734000,kg,1
1780998728.378434,2026-06-09T09:52:08.378434+00:00,2.541215,"0.786,kg,",0.786000,kg,1
1780998728.410779,2026-06-09T09:52:08.410779+00:00,2.573560,"0.862,kg,",0.862000,kg,1
1780998728.426426,2026-06-09T09:52:08.426426+00:00,2.589207,"0.932,kg,",0.932000,kg,1
1780998728.458453,2026-06-09T09:52:08.458453+00:00,2.621235,"0.995,kg,",0.995000,kg,1
1780998728.490483,2026-06-09T09:52:08.490483+00:00,2.653264,"1.046,kg,",1.046000,kg,1
1780998728.506490,2026-06-09T09:52:08.506490+00:00,2.669271,"1.103,kg,",1.103000,kg,1
1780998728.538554,2026-06-09T09:52:08.538554+00:00,2.701335,"1.204,kg,",1.204000,kg,1
1780998728.554528,2026-06-09T09:52:08.554528+00:00,2.717309,"1.228,kg,",1.228000,kg,1
1780998728.586543,2026-06-09T09:52:08.586543+00:00,2.749324,"1.235,kg,",1.235000,kg,1
1780998728.602567,2026-06-09T09:52:08.602567+00:00,2.765348,"1.265,kg,",1.265000,kg,1
1780998728.634591,2026-06-09T09:52:08.634591+00:00,2.797373,"1.336,kg,",1.336000,kg,1
1780998728.669445,2026-06-09T09:52:08.669445+00:00,2.832226,"1.451,kg,",1.451000,kg,1
1780998728.682609,2026-06-09T09:52:08.682609+00:00,2.845390,"1.507,kg,",1.507000,kg,1
1780998728.714647,2026-06-09T09:52:08.714647+00:00,2.877428,"1.555,kg,",1.555000,kg,1
1780998728.730677,2026-06-09T09:52:08.730677+00:00,2.893458,"1.621,kg,",1.621000,kg,1
1780998728.762692,2026-06-09T09:52:08.762692+00:00,2.925474,"1.658,kg,",1.658000,kg,1
1780998728.778708,2026-06-09T09:52:08.778708+00:00,2.941490,"1.721,kg,",1.721000,kg,1
1780998728.810752,2026-06-09T09:52:08.810752+00:00,2.973533,"1.749,kg,",1.749000,kg,1
1780998728.842678,2026-06-09T09:52:08.842678+00:00,3.005459,"1.747,kg,",1.747000,kg,1
1780998728.858654,2026-06-09T09:52:08.858654+00:00,3.021436,"1.774,kg,",1.774000,kg,1
1780998728.890797,2026-06-09T09:52:08.890797+00:00,3.053579,"1.826,kg,",1.826000,kg,1
1780998728.906791,2026-06-09T09:52:08.906791+00:00,3.069572,"1.890,kg,",1.890000,kg,1
1780998728.938813,2026-06-09T09:52:08.938813+00:00,3.101594,"1.928,kg,",1.928000,kg,1
1780998728.954820,2026-06-09T09:52:08.954820+00:00,3.117602,"1.996,kg,",1.996000,kg,1
1780998728.986844,2026-06-09T09:52:08.986844+00:00,3.149625,"2.088,kg,",2.088000,kg,1
1780998729.002821,2026-06-09T09:52:09.002821+00:00,3.165602,"2.132,kg,",2.132000,kg,1
1780998729.034851,2026-06-09T09:52:09.034851+00:00,3.197632,"2.241,kg,",2.241000,kg,1
1780998729.066897,2026-06-09T09:52:09.066897+00:00,3.229678,"2.323,kg,",2.323000,kg,1
1780998729.082916,2026-06-09T09:52:09.082916+00:00,3.245697,"2.339,kg,",2.339000,kg,1
1780998729.114936,2026-06-09T09:52:09.114936+00:00,3.277718,"2.361,kg,",2.361000,kg,1
1780998729.131756,2026-06-09T09:52:09.131756+00:00,3.294537,"2.414,kg,",2.414000,kg,1
1780998729.162979,2026-06-09T09:52:09.162979+00:00,3.325760,"2.424,kg,",2.424000,kg,1
1780998729.179514,2026-06-09T09:52:09.179514+00:00,3.342296,"2.438,kg,",2.438000,kg,1
1780998729.210974,2026-06-09T09:52:09.210974+00:00,3.373756,"2.468,kg,",2.468000,kg,1
1780998729.242975,2026-06-09T09:52:09.242975+00:00,3.405757,"2.421,kg,",2.421000,kg,1
1780998729.258950,2026-06-09T09:52:09.258950+00:00,3.421731,"2.450,kg,",2.450000,kg,1
1780998729.291131,2026-06-09T09:52:09.291131+00:00,3.453912,"2.582,kg,",2.582000,kg,1
1780998729.307120,2026-06-09T09:52:09.307120+00:00,3.469901,"2.570,kg,",2.570000,kg,1
1780998729.339186,2026-06-09T09:52:09.339186+00:00,3.501967,"2.525,kg,",2.525000,kg,1
1780998729.355111,2026-06-09T09:52:09.355111+00:00,3.517892,"2.559,kg,",2.559000,kg,1
1780998729.387623,2026-06-09T09:52:09.387623+00:00,3.550404,"2.577,kg,",2.577000,kg,1
1780998729.419070,2026-06-09T09:52:09.419070+00:00,3.581851,"2.526,kg,",2.526000,kg,1
1780998729.435582,2026-06-09T09:52:09.435582+00:00,3.598363,"2.412,kg,",2.412000,kg,1
1780998729.467219,2026-06-09T09:52:09.467219+00:00,3.630000,"2.455,kg,",2.455000,kg,1
1780998729.485480,2026-06-09T09:52:09.485480+00:00,3.648261,"2.572,kg,",2.572000,kg,1
1780998729.515241,2026-06-09T09:52:09.515241+00:00,3.678022,"2.622,kg,",2.622000,kg,1
1780998729.531240,2026-06-09T09:52:09.531240+00:00,3.694021,"2.488,kg,",2.488000,kg,1
1780998729.563300,2026-06-09T09:52:09.563300+00:00,3.726081,"2.540,kg,",2.540000,kg,1
1780998729.579287,2026-06-09T09:52:09.579287+00:00,3.742068,"2.584,kg,",2.584000,kg,1
1780998729.611334,2026-06-09T09:52:09.611334+00:00,3.774116,"2.560,kg,",2.560000,kg,1
1780998729.643688,2026-06-09T09:52:09.643688+00:00,3.806469,"2.549,kg,",2.549000,kg,1
1780998729.659334,2026-06-09T09:52:09.659334+00:00,3.822116,"2.559,kg,",2.559000,kg,1
1780998729.691525,2026-06-09T09:52:09.691525+00:00,3.854306,"2.562,kg,",2.562000,kg,1
1780998729.707385,2026-06-09T09:52:09.707385+00:00,3.870166,"2.578,kg,",2.578000,kg,1
1780998729.742065,2026-06-09T09:52:09.742065+00:00,3.904846,"2.623,kg,",2.623000,kg,1
1780998729.755430,2026-06-09T09:52:09.755430+00:00,3.918211,"2.623,kg,",2.623000,kg,1
1780998729.787450,2026-06-09T09:52:09.787450+00:00,3.950232,"2.628,kg,",2.628000,kg,1
1780998729.819399,2026-06-09T09:52:09.819399+00:00,3.982181,"2.617,kg,",2.617000,kg,1
1780998729.835453,2026-06-09T09:52:09.835453+00:00,3.998234,"2.574,kg,",2.574000,kg,1
1780998729.867458,2026-06-09T09:52:09.867458+00:00,4.030239,"2.578,kg,",2.578000,kg,1
1780998729.883564,2026-06-09T09:52:09.883564+00:00,4.046345,"2.624,kg,",2.624000,kg,1
1780998729.915510,2026-06-09T09:52:09.915510+00:00,4.078292,"2.610,kg,",2.610000,kg,1
1780998729.931488,2026-06-09T09:52:09.931488+00:00,4.094269,"2.615,kg,",2.615000,kg,1
1780998729.963555,2026-06-09T09:52:09.963555+00:00,4.126337,"2.624,kg,",2.624000,kg,1
1780998729.979586,2026-06-09T09:52:09.979586+00:00,4.142367,"2.601,kg,",2.601000,kg,1
1780998730.011604,2026-06-09T09:52:10.011604+00:00,4.174386,"2.595,kg,",2.595000,kg,1
1780998730.044358,2026-06-09T09:52:10.044358+00:00,4.207139,"2.615,kg,",2.615000,kg,1
1780998730.059684,2026-06-09T09:52:10.059684+00:00,4.222465,"2.592,kg,",2.592000,kg,1
1780998730.091697,2026-06-09T09:52:10.091697+00:00,4.254478,"2.623,kg,",2.623000,kg,1
1780998730.108027,2026-06-09T09:52:10.108027+00:00,4.270808,"2.668,kg,",2.668000,kg,1
1780998730.139729,2026-06-09T09:52:10.139729+00:00,4.302510,"2.648,kg,",2.648000,kg,1
1780998730.156001,2026-06-09T09:52:10.156001+00:00,4.318782,"2.618,kg,",2.618000,kg,1
1780998730.187800,2026-06-09T09:52:10.187800+00:00,4.350581,"2.563,kg,",2.563000,kg,1
1780998730.219712,2026-06-09T09:52:10.219712+00:00,4.382493,"2.548,kg,",2.548000,kg,1
1780998730.235794,2026-06-09T09:52:10.235794+00:00,4.398575,"2.548,kg,",2.548000,kg,1
1780998730.267793,2026-06-09T09:52:10.267793+00:00,4.430574,"2.566,kg,",2.566000,kg,1
1780998730.283751,2026-06-09T09:52:10.283751+00:00,4.446532,"2.585,kg,",2.585000,kg,1
1780998730.315926,2026-06-09T09:52:10.315926+00:00,4.478707,"2.616,kg,",2.616000,kg,1
1780998730.331870,2026-06-09T09:52:10.331870+00:00,4.494651,"2.608,kg,",2.608000,kg,1
1780998730.363852,2026-06-09T09:52:10.363852+00:00,4.526633,"2.584,kg,",2.584000,kg,1
1780998730.379805,2026-06-09T09:52:10.379805+00:00,4.542586,"2.570,kg,",2.570000,kg,1
1780998730.411943,2026-06-09T09:52:10.411943+00:00,4.574724,"2.551,kg,",2.551000,kg,1
1780998730.443948,2026-06-09T09:52:10.443948+00:00,4.606729,"2.474,kg,",2.474000,kg,1
1780998730.461686,2026-06-09T09:52:10.461686+00:00,4.624468,"2.513,kg,",2.513000,kg,1
1780998730.492019,2026-06-09T09:52:10.492019+00:00,4.654800,"2.583,kg,",2.583000,kg,1
1780998730.509318,2026-06-09T09:52:10.509318+00:00,4.672099,"2.573,kg,",2.573000,kg,1
1780998730.539997,2026-06-09T09:52:10.539997+00:00,4.702778,"2.472,kg,",2.472000,kg,1
1780998730.557445,2026-06-09T09:52:10.557445+00:00,4.720226,"2.310,kg,",2.310000,kg,1
1780998730.588013,2026-06-09T09:52:10.588013+00:00,4.750794,"2.237,kg,",2.237000,kg,1
1780998730.620103,2026-06-09T09:52:10.620103+00:00,4.782884,"2.269,kg,",2.269000,kg,1
1780998730.636076,2026-06-09T09:52:10.636076+00:00,4.798857,"2.223,kg,",2.223000,kg,1
1780998730.668162,2026-06-09T09:52:10.668162+00:00,4.830943,"1.908,kg,",1.908000,kg,1
1780998730.684087,2026-06-09T09:52:10.684087+00:00,4.846868,"1.453,kg,",1.453000,kg,1
1780998730.716478,2026-06-09T09:52:10.716478+00:00,4.879259,"1.394,kg,",1.394000,kg,1
1780998730.732109,2026-06-09T09:52:10.732109+00:00,4.894890,"1.438,kg,",1.438000,kg,1
1780998730.764649,2026-06-09T09:52:10.764649+00:00,4.927430,"1.426,kg,",1.426000,kg,1
1780998730.796151,2026-06-09T09:52:10.796151+00:00,4.958933,"1.530,kg,",1.530000,kg,1
1780998730.814144,2026-06-09T09:52:10.814144+00:00,4.976926,"1.770,kg,",1.770000,kg,1
1780998730.844282,2026-06-09T09:52:10.844282+00:00,5.007063,"1.905,kg,",1.905000,kg,1
1780998730.860255,2026-06-09T09:52:10.860255+00:00,5.023036,"1.886,kg,",1.886000,kg,1
1780998730.892302,2026-06-09T09:52:10.892302+00:00,5.055083,"1.860,kg,",1.860000,kg,1
1780998730.908329,2026-06-09T09:52:10.908329+00:00,5.071110,"1.904,kg,",1.904000,kg,1
1780998730.940361,2026-06-09T09:52:10.940361+00:00,5.103142,"2.051,kg,",2.051000,kg,1
1780998730.973006,2026-06-09T09:52:10.973006+00:00,5.135787,"2.072,kg,",2.072000,kg,1
1780998730.988270,2026-06-09T09:52:10.988270+00:00,5.151051,"2.052,kg,",2.052000,kg,1
1780998731.020435,2026-06-09T09:52:11.020435+00:00,5.183216,"2.076,kg,",2.076000,kg,1
1780998731.036336,2026-06-09T09:52:11.036336+00:00,5.199117,"2.102,kg,",2.102000,kg,1
1780998731.068862,2026-06-09T09:52:11.068862+00:00,5.231643,"2.155,kg,",2.155000,kg,1
1780998731.084436,2026-06-09T09:52:11.084436+00:00,5.247217,"2.202,kg,",2.202000,kg,1
1780998731.116966,2026-06-09T09:52:11.116966+00:00,5.279747,"2.196,kg,",2.196000,kg,1
1780998731.132457,2026-06-09T09:52:11.132457+00:00,5.295238,"2.213,kg,",2.213000,kg,1
1780998731.164527,2026-06-09T09:52:11.164527+00:00,5.327308,"2.279,kg,",2.279000,kg,1
1780998731.196442,2026-06-09T09:52:11.196442+00:00,5.359223,"2.374,kg,",2.374000,kg,1
1780998731.212486,2026-06-09T09:52:11.212486+00:00,5.375267,"2.440,kg,",2.440000,kg,1
1780998731.244517,2026-06-09T09:52:11.244517+00:00,5.407298,"2.521,kg,",2.521000,kg,1
1780998731.260473,2026-06-09T09:52:11.260473+00:00,5.423254,"2.604,kg,",2.604000,kg,1
1780998731.292538,2026-06-09T09:52:11.292538+00:00,5.455320,"2.683,kg,",2.683000,kg,1
1780998731.308572,2026-06-09T09:52:11.308572+00:00,5.471353,"-4.630,kg,",-4.630000,kg,1
1780998731.340607,2026-06-09T09:52:11.340607+00:00,5.503388,"2.868,kg,",2.868000,kg,1
1780998731.356571,2026-06-09T09:52:11.356571+00:00,5.519353,"2.944,kg,",2.944000,kg,1
1780998731.388631,2026-06-09T09:52:11.388631+00:00,5.551412,"3.010,kg,",3.010000,kg,1
1780998731.420675,2026-06-09T09:52:11.420675+00:00,5.583456,"3.116,kg,",3.116000,kg,1
1780998731.436743,2026-06-09T09:52:11.436743+00:00,5.599524,"3.133,kg,",3.133000,kg,1
1780998731.468732,2026-06-09T09:52:11.468732+00:00,5.631513,"3.194,kg,",3.194000,kg,1
1780998731.484749,2026-06-09T09:52:11.484749+00:00,5.647531,"3.235,kg,",3.235000,kg,1
1780998731.516747,2026-06-09T09:52:11.516747+00:00,5.679528,"3.197,kg,",3.197000,kg,1
1780998731.533718,2026-06-09T09:52:11.533718+00:00,5.696499,"3.200,kg,",3.200000,kg,1
1780998731.564791,2026-06-09T09:52:11.564791+00:00,5.727572,"3.258,kg,",3.258000,kg,1
1780998731.596828,2026-06-09T09:52:11.596828+00:00,5.759609,"3.237,kg,",3.237000,kg,1
1780998731.612839,2026-06-09T09:52:11.612839+00:00,5.775620,"3.312,kg,",3.312000,kg,1
1780998731.644879,2026-06-09T09:52:11.644879+00:00,5.807661,"3.350,kg,",3.350000,kg,1
1780998731.660828,2026-06-09T09:52:11.660828+00:00,5.823610,"3.278,kg,",3.278000,kg,1
1780998731.692940,2026-06-09T09:52:11.692940+00:00,5.855721,"3.276,kg,",3.276000,kg,1
1780998731.708881,2026-06-09T09:52:11.708881+00:00,5.871662,"3.347,kg,",3.347000,kg,1
1780998731.740971,2026-06-09T09:52:11.740971+00:00,5.903752,"3.324,kg,",3.324000,kg,1
1780998731.772967,2026-06-09T09:52:11.772967+00:00,5.935749,"3.264,kg,",3.264000,kg,1
1780998731.789833,2026-06-09T09:52:11.789833+00:00,5.952615,"3.345,kg,",3.345000,kg,1
1780998731.820992,2026-06-09T09:52:11.820992+00:00,5.983773,"3.378,kg,",3.378000,kg,1
1780998731.837033,2026-06-09T09:52:11.837033+00:00,5.999814,"3.258,kg,",3.258000,kg,1
1780998731.869040,2026-06-09T09:52:11.869040+00:00,6.031821,"3.149,kg,",3.149000,kg,1
1780998731.887207,2026-06-09T09:52:11.887207+00:00,6.049989,"3.062,kg,",3.062000,kg,1
1780998731.917075,2026-06-09T09:52:11.917075+00:00,6.079856,"2.912,kg,",2.912000,kg,1
1780998731.935123,2026-06-09T09:52:11.935123+00:00,6.097904,"2.732,kg,",2.732000,kg,1
1780998731.965141,2026-06-09T09:52:11.965141+00:00,6.127922,"2.469,kg,",2.469000,kg,1
1780998731.997164,2026-06-09T09:52:11.997164+00:00,6.159946,"2.195,kg,",2.195000,kg,1
1780998732.013129,2026-06-09T09:52:12.013129+00:00,6.175910,"1.847,kg,",1.847000,kg,1
1780998732.045941,2026-06-09T09:52:12.045941+00:00,6.208723,"1.431,kg,",1.431000,kg,1
1780998732.061112,2026-06-09T09:52:12.061112+00:00,6.223894,"0.887,kg,",0.887000,kg,1
1780998732.093584,2026-06-09T09:52:12.093584+00:00,6.256365,"0.685,kg,",0.685000,kg,1
1780998732.109170,2026-06-09T09:52:12.109170+00:00,6.271951,"0.554,kg,",0.554000,kg,1
1780998732.141429,2026-06-09T09:52:12.141429+00:00,6.304210,"0.473,kg,",0.473000,kg,1
1780998732.173166,2026-06-09T09:52:12.173166+00:00,6.335947,"0.385,kg,",0.385000,kg,1
1780998732.191517,2026-06-09T09:52:12.191517+00:00,6.354298,"0.293,kg,",0.293000,kg,1
1780998732.221349,2026-06-09T09:52:12.221349+00:00,6.384130,"0.169,kg,",0.169000,kg,1
1780998732.237307,2026-06-09T09:52:12.237307+00:00,6.400088,"0.113,kg,",0.113000,kg,1
1780998732.269295,2026-06-09T09:52:12.269295+00:00,6.432076,"0.059,kg,",0.059000,kg,1
1780998732.285346,2026-06-09T09:52:12.285346+00:00,6.448127,"0.022,kg,",0.022000,kg,1
